time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 20:46:46.933000,,,16527432,,
2022-12-28 20:46:47.471000,,115.88,16527723,,56807
2022-12-28 20:46:48.017000,,,16528231,,
2022-12-28 20:46:48.531000,,,16528575,,56808
2022-12-28 20:46:49.080000,,,16528590,,
2022-12-28 20:46:49.595000,115.84,115.85,16530322,,56809
2022-12-28 20:46:50.127000,,,16530572,,
2022-12-28 20:46:50.648000,115.83,,16530807,,56810
2022-12-28 20:46:51.153000,,115.84,16530954,,
2022-12-28 20:46:51.666000,,,16531192,,56811
2022-12-28 20:46:52.175000,,115.85,16531853,,56812
2022-12-28 20:46:52.679000,115.84,,16532298,,
2022-12-28 20:46:53.203000,115.83,,16533330,,
2022-12-28 20:46:53.713000,115.82,115.83,16533480,,56813
2022-12-28 20:46:54.236000,,,16533482,,
2022-12-28 20:46:54.782000,,,16534346,,56814
2022-12-28 20:46:55.314000,,,16534446,,56815
2022-12-28 20:46:55.857000,,,16534537,,
2022-12-28 20:46:56.359000,115.83,115.84,16534919,,56816
2022-12-28 20:46:56.869000,,115.85,16535423,,
2022-12-28 20:46:57.394000,,,16535758,,56817
2022-12-28 20:46:57.906000,,,16535908,,
2022-12-28 20:46:58.456000,115.85,115.87,16538555,,56818
2022-12-28 20:46:58.986000,115.86,115.88,16538756,,
2022-12-28 20:46:59.496000,,,16538832,,56819
2022-12-28 20:47:00,,,16540832,,
2022-12-28 20:47:00.533000,115.87,,16541142,,56820
2022-12-28 20:47:01.060000,,,16541544,,
2022-12-28 20:47:01.607000,115.88,115.9,16547713,,56821
2022-12-28 20:47:02.143000,115.86,115.88,16547861,,56822
2022-12-28 20:47:02.670000,115.87,115.89,16547867,,
2022-12-28 20:47:03.220000,,115.88,16547917,,56823
2022-12-28 20:47:03.729000,115.86,,16548165,,
2022-12-28 20:47:04.266000,,,16548265,,
2022-12-28 20:47:04.776000,115.87,115.89,16548921,,56824
2022-12-28 20:47:05.324000,,,16548972,,
2022-12-28 20:47:05.856000,,,16549693,,56825
2022-12-28 20:47:06.381000,,,16549783,,
2022-12-28 20:47:06.919000,115.88,,16549893,,56826
2022-12-28 20:47:07.456000,115.87,,16549894,,56827
2022-12-28 20:47:07.966000,115.88,,16550394,,
2022-12-28 20:47:08.476000,,,16552604,,56828
2022-12-28 20:47:09.522000,,,16552704,,56829
2022-12-28 20:47:10.050000,115.87,115.88,16553207,,
2022-12-28 20:47:10.560000,,,16553709,,56830
2022-12-28 20:47:11.086000,115.88,115.9,16554449,,
2022-12-28 20:47:11.592000,,,16554462,,56831
2022-12-28 20:47:12.107000,115.87,115.89,16554488,,
2022-12-28 20:47:12.613000,,,16554573,,56832
2022-12-28 20:47:13.117000,,115.88,16554750,,
2022-12-28 20:47:13.645000,115.86,115.87,16555554,,56833
2022-12-28 20:47:14.165000,,,16555600,,
2022-12-28 20:47:14.673000,,,16556668,,56834
2022-12-28 20:47:15.198000,115.85,,16558636,,56835
2022-12-28 20:47:15.749000,,115.86,16558805,,
2022-12-28 20:47:16.285000,115.84,,16558931,,56836
2022-12-28 20:47:16.810000,,115.85,16558950,,
2022-12-28 20:47:17.350000,115.83,,16559347,,56837
2022-12-28 20:47:17.874000,115.82,115.83,16559480,,
2022-12-28 20:47:18.389000,115.83,115.85,16560180,,56838
2022-12-28 20:47:18.905000,,,16560429,,
2022-12-28 20:47:19.423000,115.84,,16560529,,56839
2022-12-28 20:47:19.952000,115.83,,16560531,,
2022-12-28 20:47:20.461000,115.82,115.83,16560782,,56840
2022-12-28 20:47:20.990000,115.81,115.82,16562653,,
2022-12-28 20:47:21.508000,,115.83,16563181,,56841
2022-12-28 20:47:22.018000,115.83,115.84,16563572,,
2022-12-28 20:47:22.546000,,115.85,16564442,,56842
2022-12-28 20:47:23.048000,115.84,,16564849,,
2022-12-28 20:47:23.578000,115.83,,16564850,,
2022-12-28 20:47:24.641000,,,16564955,,56844
2022-12-28 20:47:25.147000,,,16564957,,
2022-12-28 20:47:25.649000,,,16565057,,
2022-12-28 20:47:26.189000,,,,,56845
2022-12-28 20:47:26.736000,,,16567057,,
2022-12-28 20:47:27.245000,115.84,,16567466,,56847
2022-12-28 20:47:27.749000,,,16567494,,
