time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 23:51:05.721000,,,85365126,,
2022-12-28 23:51:09.257000,,,85365127,,
2022-12-28 23:51:10.467000,,,85365132,,
2022-12-28 23:51:13.719000,,,85365133,,
2022-12-28 23:51:14.465000,,126.23,,,67874
2022-12-28 23:51:18.047000,,,85365134,,
2022-12-28 23:51:18.559000,,,85365143,,
2022-12-28 23:51:23.739000,,,85365150,,
2022-12-28 23:51:25.783000,,,85365151,,
2022-12-28 23:51:26.318000,,,85365152,,
2022-12-28 23:51:28.251000,,,85365153,,
2022-12-28 23:51:37.285000,,126.24,85365254,,67897
2022-12-28 23:51:39.792000,,,85365279,,
2022-12-28 23:51:42.754000,,,,,67902
2022-12-28 23:51:43.255000,,,85365281,,
2022-12-28 23:51:48.531000,,,85365311,,67908
2022-12-28 23:51:49.039000,,,85365326,,
2022-12-28 23:51:50.790000,,,85365331,,
2022-12-28 23:51:52.291000,,,85365332,,
2022-12-28 23:51:53.278000,,126.22,85365336,,67913
2022-12-28 23:51:58.799000,,,85365341,,
2022-12-28 23:51:59.543000,,,85365342,,
2022-12-28 23:52:01.322000,,,,,67921
2022-12-28 23:52:02.554000,,,85365343,,
2022-12-28 23:52:03.087000,,,85365353,,
2022-12-28 23:52:05.306000,,,85365354,,
2022-12-28 23:52:14.135000,,,85365359,,
2022-12-28 23:52:19.578000,,,85365360,,
2022-12-28 23:52:20.587000,,,,,67940
2022-12-28 23:52:21.571000,,,85365660,,
2022-12-28 23:52:23.109000,,126.24,,,67942
2022-12-28 23:52:30.601000,,,85365663,,
