time,bid_price,ask_price,total_volume,open_price,quote_time
2022-12-30 17:33:52.794000,,,8734397,,
2022-12-30 17:33:54.348000,,,8734406,,45233
2022-12-30 17:33:54.850000,,,8734407,,
2022-12-30 17:33:55.876000,,,8734458,,45235
2022-12-30 17:33:56.913000,,,,,45236
2022-12-30 17:33:58.469000,,,,,45237
2022-12-30 17:33:58.992000,,,8734459,,45238
2022-12-30 17:33:59.564000,118.81,118.83,8736573,,45239
2022-12-30 17:34:00.110000,118.8,118.82,8736578,,
2022-12-30 17:34:00.629000,118.79,118.81,8737901,,45240
2022-12-30 17:34:01.145000,118.78,118.79,8737902,,
2022-12-30 17:34:01.671000,,,8738427,,
2022-12-30 17:34:02.708000,,,8738788,,
2022-12-30 17:34:03.218000,,,8738790,,
2022-12-30 17:34:04.287000,,,8738803,,45244
2022-12-30 17:34:04.812000,,118.8,8739845,,
2022-12-30 17:34:05.871000,,,8739846,,45245
2022-12-30 17:34:06.395000,,,8739900,,
2022-12-30 17:34:06.917000,,,8739912,,45246
2022-12-30 17:34:07.946000,118.77,118.79,8740679,,45247
2022-12-30 17:34:08.452000,118.76,118.77,8740815,,45248
2022-12-30 17:34:08.966000,,,8740957,,
2022-12-30 17:34:09.479000,,,8740960,,
2022-12-30 17:34:09.997000,118.78,118.8,8741851,,45249
2022-12-30 17:34:10.540000,118.8,118.82,8743972,,45250
2022-12-30 17:34:11.063000,,,8744973,,
2022-12-30 17:34:11.587000,118.81,,8745126,,45251
2022-12-30 17:34:12.104000,118.79,118.81,8745431,,
2022-12-30 17:34:12.613000,,,8745448,,
2022-12-30 17:34:13.159000,,,,,45252
2022-12-30 17:34:13.681000,,118.82,8745721,,45253
2022-12-30 17:34:14.227000,118.8,,8745823,,
2022-12-30 17:34:14.728000,,,8745824,,45254
2022-12-30 17:34:15.776000,,,8745914,,45255
2022-12-30 17:34:16.282000,,118.81,8745915,,45256
2022-12-30 17:34:16.791000,,,8745916,,
2022-12-30 17:34:17.318000,,118.82,,,
2022-12-30 17:34:17.859000,118.81,118.83,8745970,,45257
2022-12-30 17:34:18.388000,,,8745980,,45258
2022-12-30 17:34:19.420000,118.83,118.85,8746084,,
2022-12-30 17:34:19.963000,,,8746179,,45259
2022-12-30 17:34:20.492000,,118.84,8746229,,45260
2022-12-30 17:34:20.998000,,118.85,,,
2022-12-30 17:34:21.524000,118.82,118.84,8746308,,45261
2022-12-30 17:34:22.054000,,,8746324,,
2022-12-30 17:34:22.577000,,,,,45262
2022-12-30 17:34:23.090000,,,8746482,,
2022-12-30 17:34:23.613000,,,8746498,,45263
2022-12-30 17:34:24.703000,,,8746533,,45264
2022-12-30 17:34:25.243000,,,8746833,,
2022-12-30 17:34:25.792000,118.84,118.86,8747041,,45265
2022-12-30 17:34:26.330000,,,8747071,,
2022-12-30 17:34:26.866000,118.85,,8747236,,45266
2022-12-30 17:34:27.415000,,118.87,8748433,,45267
2022-12-30 17:34:27.935000,118.84,118.86,8748462,,
2022-12-30 17:34:28.462000,118.83,118.85,8748566,,45268
2022-12-30 17:34:28.977000,,,8748638,,
2022-12-30 17:34:29.487000,,,8748744,,45269
2022-12-30 17:34:30.575000,,118.86,8748806,,45270
2022-12-30 17:34:31.123000,118.84,,,,
2022-12-30 17:34:32.178000,,,8749340,,
2022-12-30 17:34:32.687000,,,8749440,,45272
2022-12-30 17:34:33.191000,,,8749455,,
2022-12-30 17:34:33.714000,,,,,45273
2022-12-30 17:34:34.236000,,,8749498,,
2022-12-30 17:34:34.760000,118.83,118.85,8749849,,45274
2022-12-30 17:34:35.282000,,118.84,8750011,,45275
2022-12-30 17:34:35.821000,,118.85,8750036,,
2022-12-30 17:34:36.371000,118.84,,8750049,,45276
2022-12-30 17:34:36.885000,,,8750094,,
2022-12-30 17:34:37.399000,,,8750264,,
2022-12-30 17:34:37.900000,,,8750359,,45277
2022-12-30 17:34:38.948000,,,8750499,,
2022-12-30 17:34:39.462000,,,8750505,,45278
2022-12-30 17:34:39.987000,,,8750506,,
2022-12-30 17:34:40.536000,118.81,118.84,8750744,,45280
2022-12-30 17:34:41.038000,,,8750794,,
2022-12-30 17:34:41.559000,118.8,118.81,8751234,,45281
2022-12-30 17:34:42.620000,118.79,,,,45282
2022-12-30 17:34:44.211000,118.8,,,,45284
2022-12-30 17:34:45.256000,,,8751407,,
2022-12-30 17:34:45.791000,,,8753377,,
2022-12-30 17:34:46.295000,118.81,118.82,8753559,,45286
2022-12-30 17:34:46.816000,118.8,118.81,8753811,,
2022-12-30 17:34:47.324000,,,8753813,,45287
2022-12-30 17:34:48.871000,118.81,118.82,8754082,,45288
2022-12-30 17:34:49.922000,118.8,,,,45289
2022-12-30 17:34:50.466000,,,8754457,,45290
2022-12-30 17:34:51.506000,118.81,,8754615,,45291
2022-12-30 17:34:52.036000,118.8,,8754643,,
2022-12-30 17:34:52.573000,,,8754657,,
2022-12-30 17:34:53.122000,,,8754745,,
2022-12-30 17:34:54.162000,,,8754746,,45293
2022-12-30 17:34:54.699000,118.81,,8755235,,45294
2022-12-30 17:34:55.236000,,,8755252,,
2022-12-30 17:34:56.300000,118.8,,,,45295
2022-12-30 17:34:56.809000,118.81,,,,45296
2022-12-30 17:34:57.353000,118.82,118.84,8756558,,45297
2022-12-30 17:34:57.868000,,,8756560,,
2022-12-30 17:34:58.378000,,,8756562,,45298
2022-12-30 17:34:58.888000,118.83,,8756801,,
2022-12-30 17:34:59.410000,,,8757873,,
2022-12-30 17:34:59.937000,,,8757874,,
2022-12-30 17:35:00.452000,,,,,45300
2022-12-30 17:35:00.978000,,,8757921,,
2022-12-30 17:35:01.507000,,,8758178,,
2022-12-30 17:35:02.046000,118.8,118.82,8758608,,45301
2022-12-30 17:35:02.556000,,,,,45302
2022-12-30 17:35:03.060000,,,8758652,,
2022-12-30 17:35:03.564000,118.81,,,,45303
2022-12-30 17:35:04.106000,118.8,,8759288,,
2022-12-30 17:35:04.617000,,,8759488,,45304
2022-12-30 17:35:05.141000,118.79,118.8,8759919,,45305
2022-12-30 17:35:05.645000,,,8759920,,
2022-12-30 17:35:06.151000,,,8759929,,
2022-12-30 17:35:06.667000,118.8,118.82,8760524,,45306
2022-12-30 17:35:07.179000,118.81,,,,
2022-12-30 17:35:07.684000,,,,,45307
2022-12-30 17:35:08.185000,,,8761026,,
2022-12-30 17:35:08.713000,,118.83,8761027,,45308
2022-12-30 17:35:09.247000,,118.82,8761076,,45309
2022-12-30 17:35:10.261000,,,8761096,,
2022-12-30 17:35:10.808000,118.82,118.84,8762515,,45310
2022-12-30 17:35:11.325000,,,8762658,,45311
2022-12-30 17:35:12.399000,,,8762733,,45312
2022-12-30 17:35:12.903000,118.83,118.85,8762747,,
2022-12-30 17:35:13.420000,118.84,,,,45313
2022-12-30 17:35:13.947000,,,8762767,,
2022-12-30 17:35:14.477000,,,8762768,,
2022-12-30 17:35:14.996000,,,8762857,,
2022-12-30 17:35:15.502000,,,8763387,,45314
2022-12-30 17:35:16.017000,118.86,118.87,8764203,,45315
2022-12-30 17:35:16.558000,,,8764204,,45316
2022-12-30 17:35:17.578000,118.87,118.88,8764407,,45317
2022-12-30 17:35:18.080000,,118.89,,,
2022-12-30 17:35:18.598000,118.9,118.91,8764629,,45318
2022-12-30 17:35:19.130000,118.88,118.9,8764852,,
2022-12-30 17:35:19.670000,118.89,,8765157,,45319
2022-12-30 17:35:20.216000,,118.91,8765158,,45320
2022-12-30 17:35:20.735000,118.9,,,,
2022-12-30 17:35:21.282000,,,8765659,,45321
2022-12-30 17:35:21.791000,,,8765765,,
2022-12-30 17:35:22.295000,,,8765766,,45322
2022-12-30 17:35:23.346000,118.89,,8766387,,45323
2022-12-30 17:35:23.871000,118.91,118.92,8766592,,
2022-12-30 17:35:24.393000,,118.93,8767062,,45324
2022-12-30 17:35:24.934000,,118.94,8767231,,
2022-12-30 17:35:25.480000,118.92,,8767253,,45325
2022-12-30 17:35:25.996000,,,8767263,,
2022-12-30 17:35:26.506000,,118.93,,,45326
2022-12-30 17:35:27.035000,,,8767289,,
2022-12-30 17:35:27.562000,,118.94,8768423,,45327
2022-12-30 17:35:28.066000,,,8768963,,45328
2022-12-30 17:35:28.609000,,,8768991,,
2022-12-30 17:35:29.128000,,,8769023,,
2022-12-30 17:35:29.657000,,,8769279,,45329
2022-12-30 17:35:30.184000,,,8769302,,
2022-12-30 17:35:31.226000,118.93,,8769303,,45330
2022-12-30 17:35:31.733000,118.94,118.96,8769856,,45331
2022-12-30 17:35:32.258000,,,8769957,,
2022-12-30 17:35:32.780000,,118.95,8770815,,45332
2022-12-30 17:35:33.292000,,,8770852,,
2022-12-30 17:35:33.820000,,,8771514,,45333
2022-12-30 17:35:34.881000,,,8771545,,
2022-12-30 17:35:35.396000,118.92,118.94,8771799,,45335
2022-12-30 17:35:35.908000,,,8771820,,
2022-12-30 17:35:36.446000,,,8771884,,45336
2022-12-30 17:35:37.471000,,,8772084,,
2022-12-30 17:35:38.018000,118.93,118.95,8773115,,45337
2022-12-30 17:35:38.528000,,,8773255,,45338
2022-12-30 17:35:39.068000,,,,,45339
2022-12-30 17:35:39.587000,,118.96,8773755,,
2022-12-30 17:35:40.139000,,,8773856,,45340
2022-12-30 17:35:40.648000,118.94,,,,
2022-12-30 17:35:41.175000,,118.95,8773982,,
2022-12-30 17:35:41.701000,,,8774405,,45341
2022-12-30 17:35:42.211000,,118.96,,,
2022-12-30 17:35:42.731000,,,8774406,,45342
2022-12-30 17:35:43.260000,,,8774407,,
2022-12-30 17:35:43.779000,,,8774408,,45343
2022-12-30 17:35:44.286000,,,8774425,,
2022-12-30 17:35:45.330000,,,8774516,,
